"Gender","LocationDesc","MeasureDesc","min_year","LocationAbbr","min_value","max_year","max_value","diff","Response","hover"
"Female","Tennessee","Cigarette Use",1999,"TN",13.9,2004,9.5,-31.65,"Current","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 13.9 to 9.5"
"Female","Tennessee","Cigarette Use",1999,"TN",41,2004,28.5,-30.49,"Ever","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 41 to 28.5"
"Female","Tennessee","Cigarette Use",1999,"TN",2.9,2004,2.3,-20.69,"Frequent","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 2.9 to 2.3"
"Female","Tennessee","Smokeless Tobacco Use",1999,"TN",1.8,2004,2.5,38.89,"Current","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 1.8 to 2.5"
"Female","Tennessee","Smokeless Tobacco Use",1999,"TN",6.5,2004,8.7,33.85,"Ever","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 6.5 to 8.7"
"Female","Tennessee","Smokeless Tobacco Use",1999,"TN",0.2,2004,0.1,-50,"Frequent","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 0.2 to 0.1"
"Female","West Virginia","Cigarette Use",2000,"WV",18.8,2017,5,-73.4,"Current","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 18.8 to 5"
"Female","West Virginia","Cigarette Use",2000,"WV",46.6,2017,16.7,-64.16,"Ever","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 46.6 to 16.7"
"Female","West Virginia","Cigarette Use",2000,"WV",8,2017,0.5,-93.75,"Frequent","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 8 to 0.5"
"Female","West Virginia","Smokeless Tobacco Use",2000,"WV",2.8,2017,1.4,-50,"Current","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 2.8 to 1.4"
"Female","West Virginia","Smokeless Tobacco Use",2000,"WV",9.5,2017,5.5,-42.11,"Ever","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 9.5 to 5.5"
"Female","West Virginia","Smokeless Tobacco Use",2000,"WV",0.2,2017,0,-100,"Frequent","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 0.2 to 0"
"Female","Wisconsin","Cigarette Use",2000,"WI",12.7,2016,2.2,-82.68,"Current","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 12.7 to 2.2"
"Female","Wisconsin","Cigarette Use",2000,"WI",39.9,2016,7.9,-80.2,"Ever","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 39.9 to 7.9"
"Female","Wisconsin","Cigarette Use",2000,"WI",3.5,2016,0.6,-82.86,"Frequent","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 3.5 to 0.6"
"Female","Wisconsin","Smokeless Tobacco Use",2000,"WI",1.2,2016,0.4,-66.67,"Current","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 1.2 to 0.4"
"Female","Wisconsin","Smokeless Tobacco Use",2000,"WI",7.7,2016,1.4,-81.82,"Ever","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 7.7 to 1.4"
"Female","Wisconsin","Smokeless Tobacco Use",2000,"WI",0,2016,0.1,100,"Frequent","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 0 to 0.1"
"Male","Alabama","Cigarette Use",2000,"AL",22.1,2016,3.4,-84.62,"Current","Alabama <br> Year Range 2000 - 2016 <br> Value Change 22.1 to 3.4"
"Male","Alabama","Cigarette Use",2000,"AL",54.6,2016,17.6,-67.77,"Ever","Alabama <br> Year Range 2000 - 2016 <br> Value Change 54.6 to 17.6"
"Male","Alabama","Cigarette Use",2000,"AL",5.2,2016,0.6,-88.46,"Frequent","Alabama <br> Year Range 2000 - 2016 <br> Value Change 5.2 to 0.6"
"Male","Alabama","Smokeless Tobacco Use",2000,"AL",13.4,2016,6.7,-50,"Current","Alabama <br> Year Range 2000 - 2016 <br> Value Change 13.4 to 6.7"
"Male","Alabama","Smokeless Tobacco Use",2000,"AL",29.8,2016,16.6,-44.3,"Ever","Alabama <br> Year Range 2000 - 2016 <br> Value Change 29.8 to 16.6"
"Male","Alabama","Smokeless Tobacco Use",2000,"AL",3.3,2016,1.8,-45.45,"Frequent","Alabama <br> Year Range 2000 - 2016 <br> Value Change 3.3 to 1.8"
"Male","Arizona","Cigarette Use",2000,"AZ",11.5,2017,2.9,-74.78,"Current","Arizona <br> Year Range 2000 - 2017 <br> Value Change 11.5 to 2.9"
"Male","Arizona","Cigarette Use",2000,"AZ",38.9,2017,14.9,-61.7,"Ever","Arizona <br> Year Range 2000 - 2017 <br> Value Change 38.9 to 14.9"
"Male","Arizona","Cigarette Use",2000,"AZ",2.7,2017,0.4,-85.19,"Frequent","Arizona <br> Year Range 2000 - 2017 <br> Value Change 2.7 to 0.4"
"Male","Arizona","Smokeless Tobacco Use",2000,"AZ",4.7,2017,1.8,-61.7,"Current","Arizona <br> Year Range 2000 - 2017 <br> Value Change 4.7 to 1.8"
"Male","Arizona","Smokeless Tobacco Use",2000,"AZ",16.2,2017,5.8,-64.2,"Ever","Arizona <br> Year Range 2000 - 2017 <br> Value Change 16.2 to 5.8"
"Male","Arizona","Smokeless Tobacco Use",2000,"AZ",0.6,2017,0.6,0,"Frequent","Arizona <br> Year Range 2000 - 2017 <br> Value Change 0.6 to 0.6"
"Male","Arkansas","Cigarette Use",2000,"AR",15.7,2010,6.9,-56.05,"Current","Arkansas <br> Year Range 2000 - 2010 <br> Value Change 15.7 to 6.9"
"Male","Arkansas","Cigarette Use",1999,"AR",61,2010,27.6,-54.75,"Ever","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 61 to 27.6"
"Male","Arkansas","Cigarette Use",2000,"AR",5.6,2010,2.1,-62.5,"Frequent","Arkansas <br> Year Range 2000 - 2010 <br> Value Change 5.6 to 2.1"
"Male","Arkansas","Smokeless Tobacco Use",1999,"AR",19.6,2010,8.2,-58.16,"Current","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 19.6 to 8.2"
"Male","Arkansas","Smokeless Tobacco Use",1999,"AR",39.3,2010,17.4,-55.73,"Ever","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 39.3 to 17.4"
"Male","Arkansas","Smokeless Tobacco Use",1999,"AR",3,2010,1.8,-40,"Frequent","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 3 to 1.8"
"Male","Connecticut","Cigarette Use",2000,"CT",9.7,2015,0.7,-92.78,"Current","Connecticut <br> Year Range 2000 - 2015 <br> Value Change 9.7 to 0.7"
"Male","Connecticut","Cigarette Use",2000,"CT",33.3,2015,4.6,-86.19,"Ever","Connecticut <br> Year Range 2000 - 2015 <br> Value Change 33.3 to 4.6"
"Male","Connecticut","Cigarette Use",2000,"CT",2.5,2015,0.2,-92,"Frequent","Connecticut <br> Year Range 2000 - 2015 <br> Value Change 2.5 to 0.2"
"Male","Connecticut","Smokeless Tobacco Use",2000,"CT",2.9,2015,0.5,-82.76,"Current","Connecticut <br> Year Range 2000 - 2015 <br> Value Change 2.9 to 0.5"
"Male","Connecticut","Smokeless Tobacco Use",2000,"CT",9.6,2015,1,-89.58,"Ever","Connecticut <br> Year Range 2000 - 2015 <br> Value Change 9.6 to 1"
"Male","Connecticut","Smokeless Tobacco Use",2000,"CT",0.6,2015,0,-100,"Frequent","Connecticut <br> Year Range 2000 - 2015 <br> Value Change 0.6 to 0"
"Male","Delaware","Cigarette Use",2000,"DE",14.8,2016,1.5,-89.86,"Current","Delaware <br> Year Range 2000 - 2016 <br> Value Change 14.8 to 1.5"
"Male","Delaware","Cigarette Use",2000,"DE",44.2,2016,9.2,-79.19,"Ever","Delaware <br> Year Range 2000 - 2016 <br> Value Change 44.2 to 9.2"
"Male","Delaware","Cigarette Use",2000,"DE",4.1,2016,0.5,-87.8,"Frequent","Delaware <br> Year Range 2000 - 2016 <br> Value Change 4.1 to 0.5"
"Male","Delaware","Smokeless Tobacco Use",2000,"DE",5.2,2016,1.7,-67.31,"Current","Delaware <br> Year Range 2000 - 2016 <br> Value Change 5.2 to 1.7"
"Male","Delaware","Smokeless Tobacco Use",2000,"DE",12.2,2016,3.6,-70.49,"Ever","Delaware <br> Year Range 2000 - 2016 <br> Value Change 12.2 to 3.6"
"Male","Delaware","Smokeless Tobacco Use",2000,"DE",1,2016,0.6,-40,"Frequent","Delaware <br> Year Range 2000 - 2016 <br> Value Change 1 to 0.6"
"Male","Georgia","Cigarette Use",1999,"GA",13.9,2013,3.6,-74.1,"Current","Georgia <br> Year Range 1999 - 2013 <br> Value Change 13.9 to 3.6"
"Male","Georgia","Cigarette Use",1999,"GA",51,2013,19.4,-61.96,"Ever","Georgia <br> Year Range 1999 - 2013 <br> Value Change 51 to 19.4"
"Male","Georgia","Cigarette Use",1999,"GA",4.3,2013,1,-76.74,"Frequent","Georgia <br> Year Range 1999 - 2013 <br> Value Change 4.3 to 1"
"Male","Georgia","Smokeless Tobacco Use",1999,"GA",6.7,2013,5.8,-13.43,"Current","Georgia <br> Year Range 1999 - 2013 <br> Value Change 6.7 to 5.8"
"Male","Georgia","Smokeless Tobacco Use",1999,"GA",17.6,2013,13.5,-23.3,"Ever","Georgia <br> Year Range 1999 - 2013 <br> Value Change 17.6 to 13.5"
"Male","Georgia","Smokeless Tobacco Use",1999,"GA",1.1,2013,1.7,54.55,"Frequent","Georgia <br> Year Range 1999 - 2013 <br> Value Change 1.1 to 1.7"
"Male","Hawaii","Cigarette Use",2003,"HI",4.8,2017,3.3,-31.25,"Current","Hawaii <br> Year Range 2003 - 2017 <br> Value Change 4.8 to 3.3"
"Male","Hawaii","Cigarette Use",2003,"HI",20.6,2017,9.9,-51.94,"Ever","Hawaii <br> Year Range 2003 - 2017 <br> Value Change 20.6 to 9.9"
"Male","Hawaii","Cigarette Use",2003,"HI",0.9,2017,0.9,0,"Frequent","Hawaii <br> Year Range 2003 - 2017 <br> Value Change 0.9 to 0.9"
"Male","Hawaii","Smokeless Tobacco Use",2003,"HI",2,2017,1,-50,"Current","Hawaii <br> Year Range 2003 - 2017 <br> Value Change 2 to 1"
"Male","Hawaii","Smokeless Tobacco Use",2003,"HI",9,2015,4,-55.56,"Ever","Hawaii <br> Year Range 2003 - 2015 <br> Value Change 9 to 4"
"Male","Hawaii","Smokeless Tobacco Use",2003,"HI",0.4,2017,0.2,-50,"Frequent","Hawaii <br> Year Range 2003 - 2017 <br> Value Change 0.4 to 0.2"
"Male","Illinois","Cigarette Use",2002,"IL",6.4,2015,1.6,-75,"Current","Illinois <br> Year Range 2002 - 2015 <br> Value Change 6.4 to 1.6"
"Male","Illinois","Cigarette Use",2002,"IL",29.5,2015,9.6,-67.46,"Ever","Illinois <br> Year Range 2002 - 2015 <br> Value Change 29.5 to 9.6"
"Male","Illinois","Cigarette Use",2002,"IL",1,2015,0.2,-80,"Frequent","Illinois <br> Year Range 2002 - 2015 <br> Value Change 1 to 0.2"
"Male","Illinois","Smokeless Tobacco Use",2002,"IL",2.9,2015,1.4,-51.72,"Current","Illinois <br> Year Range 2002 - 2015 <br> Value Change 2.9 to 1.4"
"Male","Illinois","Smokeless Tobacco Use",2002,"IL",8.2,2015,5.3,-35.37,"Ever","Illinois <br> Year Range 2002 - 2015 <br> Value Change 8.2 to 5.3"
"Male","Illinois","Smokeless Tobacco Use",2002,"IL",0.9,2015,0.1,-88.89,"Frequent","Illinois <br> Year Range 2002 - 2015 <br> Value Change 0.9 to 0.1"
"Male","Indiana","Cigarette Use",2000,"IN",9.3,2016,1.4,-84.95,"Current","Indiana <br> Year Range 2000 - 2016 <br> Value Change 9.3 to 1.4"
"Male","Indiana","Cigarette Use",2000,"IN",35.5,2016,10.2,-71.27,"Ever","Indiana <br> Year Range 2000 - 2016 <br> Value Change 35.5 to 10.2"
"Male","Indiana","Cigarette Use",2000,"IN",2.3,2016,0.2,-91.3,"Frequent","Indiana <br> Year Range 2000 - 2016 <br> Value Change 2.3 to 0.2"
"Male","Indiana","Smokeless Tobacco Use",2000,"IN",6.3,2016,2,-68.25,"Current","Indiana <br> Year Range 2000 - 2016 <br> Value Change 6.3 to 2"
"Male","Indiana","Smokeless Tobacco Use",2000,"IN",14.7,2013,7.5,-48.98,"Ever","Indiana <br> Year Range 2000 - 2013 <br> Value Change 14.7 to 7.5"
"Male","Indiana","Smokeless Tobacco Use",2000,"IN",1.7,2016,0.2,-88.24,"Frequent","Indiana <br> Year Range 2000 - 2016 <br> Value Change 1.7 to 0.2"
"Male","Iowa","Cigarette Use",2000,"IA",11.3,2009,3.3,-70.8,"Current","Iowa <br> Year Range 2000 - 2009 <br> Value Change 11.3 to 3.3"
"Male","Iowa","Cigarette Use",2000,"IA",39.6,2009,11.8,-70.2,"Ever","Iowa <br> Year Range 2000 - 2009 <br> Value Change 39.6 to 11.8"
"Male","Iowa","Cigarette Use",2000,"IA",3.5,2009,0.9,-74.29,"Frequent","Iowa <br> Year Range 2000 - 2009 <br> Value Change 3.5 to 0.9"
"Male","Iowa","Smokeless Tobacco Use",2000,"IA",6.6,2009,1.1,-83.33,"Current","Iowa <br> Year Range 2000 - 2009 <br> Value Change 6.6 to 1.1"
"Male","Iowa","Smokeless Tobacco Use",2000,"IA",19.4,2009,5.2,-73.2,"Ever","Iowa <br> Year Range 2000 - 2009 <br> Value Change 19.4 to 5.2"
"Male","Iowa","Smokeless Tobacco Use",2000,"IA",1.3,2009,0.4,-69.23,"Frequent","Iowa <br> Year Range 2000 - 2009 <br> Value Change 1.3 to 0.4"
"Male","Kansas","Cigarette Use",1999,"KS",16.6,2013,1.1,-93.37,"Current","Kansas <br> Year Range 1999 - 2013 <br> Value Change 16.6 to 1.1"
"Male","Kansas","Cigarette Use",1999,"KS",42.8,2013,7.3,-82.94,"Ever","Kansas <br> Year Range 1999 - 2013 <br> Value Change 42.8 to 7.3"
"Male","Kansas","Cigarette Use",1999,"KS",5.1,2013,0.2,-96.08,"Frequent","Kansas <br> Year Range 1999 - 2013 <br> Value Change 5.1 to 0.2"
"Male","Kansas","Smokeless Tobacco Use",1999,"KS",10.8,2013,1.9,-82.41,"Current","Kansas <br> Year Range 1999 - 2013 <br> Value Change 10.8 to 1.9"
"Male","Kansas","Smokeless Tobacco Use",1999,"KS",26,2013,5.4,-79.23,"Ever","Kansas <br> Year Range 1999 - 2013 <br> Value Change 26 to 5.4"
"Male","Kansas","Smokeless Tobacco Use",1999,"KS",1.8,2013,0.2,-88.89,"Frequent","Kansas <br> Year Range 1999 - 2013 <br> Value Change 1.8 to 0.2"
"Male","Kentucky","Cigarette Use",2000,"KY",21.9,2010,9.6,-56.16,"Current","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 21.9 to 9.6"
"Male","Kentucky","Cigarette Use",2000,"KY",53.5,2010,29.6,-44.67,"Ever","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 53.5 to 29.6"
"Male","Kentucky","Cigarette Use",2000,"KY",6.9,2010,2.9,-57.97,"Frequent","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 6.9 to 2.9"
"Male","Kentucky","Smokeless Tobacco Use",2000,"KY",16.3,2010,12.9,-20.86,"Current","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 16.3 to 12.9"
"Male","Kentucky","Smokeless Tobacco Use",2000,"KY",32.7,2010,26.1,-20.18,"Ever","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 32.7 to 26.1"
"Male","Kentucky","Smokeless Tobacco Use",2000,"KY",5.9,2010,3.8,-35.59,"Frequent","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 5.9 to 3.8"
"Male","Louisiana","Cigarette Use",2001,"LA",18.1,2017,5.4,-70.17,"Current","Louisiana <br> Year Range 2001 - 2017 <br> Value Change 18.1 to 5.4"
"Male","Louisiana","Cigarette Use",2001,"LA",52.1,2017,17.7,-66.03,"Ever","Louisiana <br> Year Range 2001 - 2017 <br> Value Change 52.1 to 17.7"
"Male","Louisiana","Cigarette Use",2001,"LA",6,2017,1.8,-70,"Frequent","Louisiana <br> Year Range 2001 - 2017 <br> Value Change 6 to 1.8"
"Male","Louisiana","Smokeless Tobacco Use",2001,"LA",15.8,2017,8.7,-44.94,"Current","Louisiana <br> Year Range 2001 - 2017 <br> Value Change 15.8 to 8.7"
"Male","Louisiana","Smokeless Tobacco Use",2001,"LA",29.7,2017,16.6,-44.11,"Ever","Louisiana <br> Year Range 2001 - 2017 <br> Value Change 29.7 to 16.6"
"Male","Louisiana","Smokeless Tobacco Use",2001,"LA",4.1,2017,2,-51.22,"Frequent","Louisiana <br> Year Range 2001 - 2017 <br> Value Change 4.1 to 2"
"Male","Minnesota","Cigarette Use",2000,"MN",8.7,2017,1.8,-79.31,"Current","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 8.7 to 1.8"
"Male","Minnesota","Cigarette Use",2000,"MN",35.2,2017,10.4,-70.45,"Ever","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 35.2 to 10.4"
"Male","Minnesota","Cigarette Use",2000,"MN",2.7,2017,0.3,-88.89,"Frequent","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 2.7 to 0.3"
"Male","Minnesota","Smokeless Tobacco Use",2000,"MN",3.3,2017,1.5,-54.55,"Current","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 3.3 to 1.5"
"Male","Minnesota","Smokeless Tobacco Use",2000,"MN",17.3,2017,5.3,-69.36,"Ever","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 17.3 to 5.3"
"Male","Minnesota","Smokeless Tobacco Use",2000,"MN",0.7,2017,0.1,-85.71,"Frequent","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 0.7 to 0.1"
"Male","Mississippi","Cigarette Use",1999,"MS",26.1,2017,1.8,-93.1,"Current","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 26.1 to 1.8"
"Male","Mississippi","Cigarette Use",1999,"MS",60.3,2017,14,-76.78,"Ever","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 60.3 to 14"
"Male","Mississippi","Cigarette Use",1999,"MS",5.9,2017,0.5,-91.53,"Frequent","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 5.9 to 0.5"
"Male","Mississippi","Smokeless Tobacco Use",1999,"MS",14.5,2017,4.6,-68.28,"Current","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 14.5 to 4.6"
"Male","Mississippi","Smokeless Tobacco Use",1999,"MS",27.6,2017,11.4,-58.7,"Ever","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 27.6 to 11.4"
"Male","Mississippi","Smokeless Tobacco Use",1999,"MS",2.5,2017,1.3,-48,"Frequent","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 2.5 to 1.3"
"Male","Missouri","Cigarette Use",1999,"MO",13.7,2017,3.3,-75.91,"Current","Missouri <br> Year Range 1999 - 2017 <br> Value Change 13.7 to 3.3"
"Male","Missouri","Cigarette Use",1999,"MO",47.4,2017,12,-74.68,"Ever","Missouri <br> Year Range 1999 - 2017 <br> Value Change 47.4 to 12"
"Male","Missouri","Cigarette Use",1999,"MO",4.7,2017,0.4,-91.49,"Frequent","Missouri <br> Year Range 1999 - 2017 <br> Value Change 4.7 to 0.4"
"Male","Missouri","Smokeless Tobacco Use",1999,"MO",8.2,2017,3.9,-52.44,"Current","Missouri <br> Year Range 1999 - 2017 <br> Value Change 8.2 to 3.9"
"Male","Missouri","Smokeless Tobacco Use",1999,"MO",22.7,2017,8.5,-62.56,"Ever","Missouri <br> Year Range 1999 - 2017 <br> Value Change 22.7 to 8.5"
"Male","Missouri","Smokeless Tobacco Use",1999,"MO",1.1,2017,0.7,-36.36,"Frequent","Missouri <br> Year Range 1999 - 2017 <br> Value Change 1.1 to 0.7"
"Male","Nebraska","Cigarette Use",1999,"NE",10.2,2006,5.6,-45.1,"Current","Nebraska <br> Year Range 1999 - 2006 <br> Value Change 10.2 to 5.6"
"Male","Nebraska","Cigarette Use",1999,"NE",34.5,2006,26.8,-22.32,"Ever","Nebraska <br> Year Range 1999 - 2006 <br> Value Change 34.5 to 26.8"
"Male","Nebraska","Cigarette Use",1999,"NE",3.1,2006,2.1,-32.26,"Frequent","Nebraska <br> Year Range 1999 - 2006 <br> Value Change 3.1 to 2.1"
"Male","Nebraska","Smokeless Tobacco Use",1999,"NE",4.7,2006,5,6.38,"Current","Nebraska <br> Year Range 1999 - 2006 <br> Value Change 4.7 to 5"
"Male","Nebraska","Smokeless Tobacco Use",1999,"NE",16.1,2006,16.4,1.86,"Ever","Nebraska <br> Year Range 1999 - 2006 <br> Value Change 16.1 to 16.4"
"Male","Nebraska","Smokeless Tobacco Use",1999,"NE",0.9,2006,1.1,22.22,"Frequent","Nebraska <br> Year Range 1999 - 2006 <br> Value Change 0.9 to 1.1"
"Male","New Hampshire","Cigarette Use",2000,"NH",11.1,2004,3.3,-70.27,"Current","New Hampshire <br> Year Range 2000 - 2004 <br> Value Change 11.1 to 3.3"
"Male","New Hampshire","Cigarette Use",2000,"NH",34.4,2004,13.5,-60.76,"Ever","New Hampshire <br> Year Range 2000 - 2004 <br> Value Change 34.4 to 13.5"
"Male","New Hampshire","Cigarette Use",2000,"NH",4.2,2004,0.9,-78.57,"Frequent","New Hampshire <br> Year Range 2000 - 2004 <br> Value Change 4.2 to 0.9"
"Male","New Hampshire","Smokeless Tobacco Use",2000,"NH",3.8,2004,1.1,-71.05,"Current","New Hampshire <br> Year Range 2000 - 2004 <br> Value Change 3.8 to 1.1"
"Male","New Hampshire","Smokeless Tobacco Use",2000,"NH",10.3,2004,5.3,-48.54,"Ever","New Hampshire <br> Year Range 2000 - 2004 <br> Value Change 10.3 to 5.3"
"Male","New Hampshire","Smokeless Tobacco Use",2000,"NH",1.1,2004,0.1,-90.91,"Frequent","New Hampshire <br> Year Range 2000 - 2004 <br> Value Change 1.1 to 0.1"
"Male","New Jersey","Cigarette Use",1999,"NJ",9.9,2015,1.3,-86.87,"Current","New Jersey <br> Year Range 1999 - 2015 <br> Value Change 9.9 to 1.3"
"Male","New Jersey","Cigarette Use",1999,"NJ",35.5,2015,6.8,-80.85,"Ever","New Jersey <br> Year Range 1999 - 2015 <br> Value Change 35.5 to 6.8"
"Male","New Jersey","Cigarette Use",1999,"NJ",2.2,2015,0.2,-90.91,"Frequent","New Jersey <br> Year Range 1999 - 2015 <br> Value Change 2.2 to 0.2"
"Male","New Jersey","Smokeless Tobacco Use",1999,"NJ",5.7,2015,0.7,-87.72,"Current","New Jersey <br> Year Range 1999 - 2015 <br> Value Change 5.7 to 0.7"
"Male","New Jersey","Smokeless Tobacco Use",1999,"NJ",10.3,2015,4.5,-56.31,"Ever","New Jersey <br> Year Range 1999 - 2015 <br> Value Change 10.3 to 4.5"
"Male","New Jersey","Smokeless Tobacco Use",1999,"NJ",0.9,2015,0.2,-77.78,"Frequent","New Jersey <br> Year Range 1999 - 2015 <br> Value Change 0.9 to 0.2"
"Male","North Carolina","Cigarette Use",1999,"NC",16,2017,2.8,-82.5,"Current","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 16 to 2.8"
"Male","North Carolina","Cigarette Use",1999,"NC",41.6,2017,11.8,-71.63,"Ever","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 41.6 to 11.8"
"Male","North Carolina","Cigarette Use",1999,"NC",4.5,2017,0.3,-93.33,"Frequent","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 4.5 to 0.3"
"Male","North Carolina","Smokeless Tobacco Use",1999,"NC",6.3,2017,3.1,-50.79,"Current","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 6.3 to 3.1"
"Male","North Carolina","Smokeless Tobacco Use",1999,"NC",18.4,2017,8.4,-54.35,"Ever","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 18.4 to 8.4"
"Male","North Carolina","Smokeless Tobacco Use",1999,"NC",1.4,2017,0.7,-50,"Frequent","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 1.4 to 0.7"
"Male","North Dakota","Cigarette Use",2003,"ND",9.2,2017,2,-78.26,"Current","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 9.2 to 2"
"Male","North Dakota","Cigarette Use",2003,"ND",33.1,2017,9.9,-70.09,"Ever","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 33.1 to 9.9"
"Male","North Dakota","Cigarette Use",2003,"ND",3.2,2017,0.3,-90.63,"Frequent","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 3.2 to 0.3"
"Male","North Dakota","Smokeless Tobacco Use",2003,"ND",9.1,2017,2.6,-71.43,"Current","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 9.1 to 2.6"
"Male","North Dakota","Smokeless Tobacco Use",2003,"ND",21.7,2017,8,-63.13,"Ever","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 21.7 to 8"
"Male","North Dakota","Smokeless Tobacco Use",2003,"ND",2.6,2017,0.4,-84.62,"Frequent","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 2.6 to 0.4"
"Male","Ohio","Cigarette Use",2000,"OH",14.7,2017,1.3,-91.16,"Current","Ohio <br> Year Range 2000 - 2017 <br> Value Change 14.7 to 1.3"
"Male","Ohio","Cigarette Use",2000,"OH",41.2,2017,9.3,-77.43,"Ever","Ohio <br> Year Range 2000 - 2017 <br> Value Change 41.2 to 9.3"
"Male","Ohio","Cigarette Use",2000,"OH",4.1,2017,0.2,-95.12,"Frequent","Ohio <br> Year Range 2000 - 2017 <br> Value Change 4.1 to 0.2"
"Male","Ohio","Smokeless Tobacco Use",2000,"OH",8.2,2017,1.7,-79.27,"Current","Ohio <br> Year Range 2000 - 2017 <br> Value Change 8.2 to 1.7"
"Male","Ohio","Smokeless Tobacco Use",2000,"OH",19.9,2017,3.7,-81.41,"Ever","Ohio <br> Year Range 2000 - 2017 <br> Value Change 19.9 to 3.7"
"Male","Ohio","Smokeless Tobacco Use",2000,"OH",1.2,2017,0.1,-91.67,"Frequent","Ohio <br> Year Range 2000 - 2017 <br> Value Change 1.2 to 0.1"
"Male","Oklahoma","Cigarette Use",1999,"OK",17.9,2016,3.3,-81.56,"Current","Oklahoma <br> Year Range 1999 - 2016 <br> Value Change 17.9 to 3.3"
"Male","Oklahoma","Cigarette Use",1999,"OK",48.9,2016,20,-59.1,"Ever","Oklahoma <br> Year Range 1999 - 2016 <br> Value Change 48.9 to 20"
"Male","Oklahoma","Cigarette Use",1999,"OK",6.6,2016,0.6,-90.91,"Frequent","Oklahoma <br> Year Range 1999 - 2016 <br> Value Change 6.6 to 0.6"
"Male","Oklahoma","Smokeless Tobacco Use",1999,"OK",11.3,2016,6.6,-41.59,"Current","Oklahoma <br> Year Range 1999 - 2016 <br> Value Change 11.3 to 6.6"
"Male","Oklahoma","Smokeless Tobacco Use",1999,"OK",28.4,2016,15.3,-46.13,"Ever","Oklahoma <br> Year Range 1999 - 2016 <br> Value Change 28.4 to 15.3"
"Male","Oklahoma","Smokeless Tobacco Use",1999,"OK",2.8,2016,1.4,-50,"Frequent","Oklahoma <br> Year Range 1999 - 2016 <br> Value Change 2.8 to 1.4"
"Male","Pennsylvania","Cigarette Use",2001,"PA",13.4,2015,0.9,-93.28,"Current","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 13.4 to 0.9"
"Male","Pennsylvania","Cigarette Use",2001,"PA",36.8,2015,6.1,-83.42,"Ever","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 36.8 to 6.1"
"Male","Pennsylvania","Cigarette Use",2001,"PA",4.6,2015,0.2,-95.65,"Frequent","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 4.6 to 0.2"
"Male","Pennsylvania","Smokeless Tobacco Use",2001,"PA",6.8,2015,1.4,-79.41,"Current","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 6.8 to 1.4"
