"Gender","LocationDesc","MeasureDesc","min_year","LocationAbbr","min_value","max_year","max_value","diff","Response","hover"
"Female","South Dakota","Smokeless Tobacco Use",2000,"SD",6.2,2003,6,-3.23,"Current","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 6.2 to 6"
"Female","South Dakota","Smokeless Tobacco Use",2000,"SD",18.8,2003,17.2,-8.51,"Ever","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 18.8 to 17.2"
"Female","South Dakota","Smokeless Tobacco Use",2000,"SD",2.2,2003,1.6,-27.27,"Frequent","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 2.2 to 1.6"
"Female","Tennessee","Cigarette Use",1999,"TN",36.8,2002,26.3,-28.53,"Current","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 36.8 to 26.3"
"Female","Tennessee","Cigarette Use",1999,"TN",71.9,2002,61.3,-14.74,"Ever","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 71.9 to 61.3"
"Female","Tennessee","Cigarette Use",1999,"TN",19.9,2002,13.4,-32.66,"Frequent","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 19.9 to 13.4"
"Female","Tennessee","Smokeless Tobacco Use",1999,"TN",3.7,2002,3.1,-16.22,"Current","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 3.7 to 3.1"
"Female","Tennessee","Smokeless Tobacco Use",1999,"TN",18.2,2002,11.6,-36.26,"Ever","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 18.2 to 11.6"
"Female","Tennessee","Smokeless Tobacco Use",1999,"TN",0.6,2002,0.6,0,"Frequent","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 0.6 to 0.6"
"Female","West Virginia","Cigarette Use",2000,"WV",40.6,2017,9.7,-76.11,"Current","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 40.6 to 9.7"
"Female","West Virginia","Cigarette Use",2000,"WV",74.6,2017,36.4,-51.21,"Ever","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 74.6 to 36.4"
"Female","West Virginia","Cigarette Use",2000,"WV",23.9,2017,4,-83.26,"Frequent","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 23.9 to 4"
"Female","West Virginia","Smokeless Tobacco Use",2000,"WV",2.6,2017,2.8,7.69,"Current","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 2.6 to 2.8"
"Female","West Virginia","Smokeless Tobacco Use",2000,"WV",12.8,2017,12.5,-2.34,"Ever","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 12.8 to 12.5"
"Female","West Virginia","Smokeless Tobacco Use",2000,"WV",0.5,2017,0.7,40,"Frequent","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 0.5 to 0.7"
"Female","Wisconsin","Cigarette Use",2000,"WI",35,2016,6.5,-81.43,"Current","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 35 to 6.5"
"Female","Wisconsin","Cigarette Use",2000,"WI",65.4,2016,25.2,-61.47,"Ever","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 65.4 to 25.2"
"Female","Wisconsin","Cigarette Use",2000,"WI",19.7,2016,1.5,-92.39,"Frequent","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 19.7 to 1.5"
"Female","Wisconsin","Smokeless Tobacco Use",2000,"WI",0.9,2016,0.9,0,"Current","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 0.9 to 0.9"
"Female","Wisconsin","Smokeless Tobacco Use",2000,"WI",9.1,2016,3.9,-57.14,"Ever","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 9.1 to 3.9"
"Female","Wisconsin","Smokeless Tobacco Use",2000,"WI",0.2,2016,0.2,0,"Frequent","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 0.2 to 0.2"
"Male","Alabama","Cigarette Use",2000,"AL",32.5,2016,12.9,-60.31,"Current","Alabama <br> Year Range 2000 - 2016 <br> Value Change 32.5 to 12.9"
"Male","Alabama","Cigarette Use",2000,"AL",70.9,2016,38.3,-45.98,"Ever","Alabama <br> Year Range 2000 - 2016 <br> Value Change 70.9 to 38.3"
"Male","Alabama","Cigarette Use",2000,"AL",14.2,2016,4.1,-71.13,"Frequent","Alabama <br> Year Range 2000 - 2016 <br> Value Change 14.2 to 4.1"
"Male","Alabama","Smokeless Tobacco Use",2000,"AL",19.7,2016,16.6,-15.74,"Current","Alabama <br> Year Range 2000 - 2016 <br> Value Change 19.7 to 16.6"
"Male","Alabama","Smokeless Tobacco Use",2000,"AL",41,2016,32.2,-21.46,"Ever","Alabama <br> Year Range 2000 - 2016 <br> Value Change 41 to 32.2"
"Male","Alabama","Smokeless Tobacco Use",2000,"AL",7.1,2016,7.2,1.41,"Frequent","Alabama <br> Year Range 2000 - 2016 <br> Value Change 7.1 to 7.2"
"Male","Arizona","Cigarette Use",2003,"AZ",19,2007,17.2,-9.47,"Current","Arizona <br> Year Range 2003 - 2007 <br> Value Change 19 to 17.2"
"Male","Arizona","Cigarette Use",2003,"AZ",57.1,2007,50.2,-12.08,"Ever","Arizona <br> Year Range 2003 - 2007 <br> Value Change 57.1 to 50.2"
"Male","Arizona","Cigarette Use",2003,"AZ",7.3,2007,7.5,2.74,"Frequent","Arizona <br> Year Range 2003 - 2007 <br> Value Change 7.3 to 7.5"
"Male","Arizona","Smokeless Tobacco Use",2003,"AZ",6.9,2007,9.2,33.33,"Current","Arizona <br> Year Range 2003 - 2007 <br> Value Change 6.9 to 9.2"
"Male","Arizona","Smokeless Tobacco Use",2003,"AZ",22.5,2007,20.6,-8.44,"Ever","Arizona <br> Year Range 2003 - 2007 <br> Value Change 22.5 to 20.6"
"Male","Arizona","Smokeless Tobacco Use",2003,"AZ",1.1,2007,2.1,90.91,"Frequent","Arizona <br> Year Range 2003 - 2007 <br> Value Change 1.1 to 2.1"
"Male","Arkansas","Cigarette Use",2000,"AR",37.5,2010,27.8,-25.87,"Current","Arkansas <br> Year Range 2000 - 2010 <br> Value Change 37.5 to 27.8"
"Male","Arkansas","Cigarette Use",1999,"AR",73.8,2010,55.8,-24.39,"Ever","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 73.8 to 55.8"
"Male","Arkansas","Cigarette Use",2000,"AR",21.5,2010,12.4,-42.33,"Frequent","Arkansas <br> Year Range 2000 - 2010 <br> Value Change 21.5 to 12.4"
"Male","Arkansas","Smokeless Tobacco Use",1999,"AR",24.4,2010,24.8,1.64,"Current","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 24.4 to 24.8"
"Male","Arkansas","Smokeless Tobacco Use",1999,"AR",43.7,2010,40.6,-7.09,"Ever","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 43.7 to 40.6"
"Male","Arkansas","Smokeless Tobacco Use",1999,"AR",8.9,2010,12.1,35.96,"Frequent","Arkansas <br> Year Range 1999 - 2010 <br> Value Change 8.9 to 12.1"
"Male","Connecticut","Cigarette Use",2000,"CT",24.9,2017,4.2,-83.13,"Current","Connecticut <br> Year Range 2000 - 2017 <br> Value Change 24.9 to 4.2"
"Male","Connecticut","Cigarette Use",2000,"CT",64.3,2017,16.1,-74.96,"Ever","Connecticut <br> Year Range 2000 - 2017 <br> Value Change 64.3 to 16.1"
"Male","Connecticut","Cigarette Use",2000,"CT",12,2017,0.7,-94.17,"Frequent","Connecticut <br> Year Range 2000 - 2017 <br> Value Change 12 to 0.7"
"Male","Connecticut","Smokeless Tobacco Use",2000,"CT",6.2,2017,2.4,-61.29,"Current","Connecticut <br> Year Range 2000 - 2017 <br> Value Change 6.2 to 2.4"
"Male","Connecticut","Smokeless Tobacco Use",2000,"CT",23.1,2017,6.7,-71,"Ever","Connecticut <br> Year Range 2000 - 2017 <br> Value Change 23.1 to 6.7"
"Male","Connecticut","Smokeless Tobacco Use",2000,"CT",0.7,2017,0.9,28.57,"Frequent","Connecticut <br> Year Range 2000 - 2017 <br> Value Change 0.7 to 0.9"
"Male","Delaware","Cigarette Use",2000,"DE",28,2016,8.7,-68.93,"Current","Delaware <br> Year Range 2000 - 2016 <br> Value Change 28 to 8.7"
"Male","Delaware","Cigarette Use",2000,"DE",65.7,2016,29.7,-54.79,"Ever","Delaware <br> Year Range 2000 - 2016 <br> Value Change 65.7 to 29.7"
"Male","Delaware","Cigarette Use",2000,"DE",16.7,2016,3.3,-80.24,"Frequent","Delaware <br> Year Range 2000 - 2016 <br> Value Change 16.7 to 3.3"
"Male","Delaware","Smokeless Tobacco Use",2000,"DE",6.2,2016,5.9,-4.84,"Current","Delaware <br> Year Range 2000 - 2016 <br> Value Change 6.2 to 5.9"
"Male","Delaware","Smokeless Tobacco Use",2000,"DE",19.3,2016,12.1,-37.31,"Ever","Delaware <br> Year Range 2000 - 2016 <br> Value Change 19.3 to 12.1"
"Male","Delaware","Smokeless Tobacco Use",2000,"DE",1.9,2016,2.6,36.84,"Frequent","Delaware <br> Year Range 2000 - 2016 <br> Value Change 1.9 to 2.6"
"Male","Georgia","Cigarette Use",2001,"GA",27.4,2017,11,-59.85,"Current","Georgia <br> Year Range 2001 - 2017 <br> Value Change 27.4 to 11"
"Male","Georgia","Cigarette Use",2001,"GA",63.9,2017,27.9,-56.34,"Ever","Georgia <br> Year Range 2001 - 2017 <br> Value Change 63.9 to 27.9"
"Male","Georgia","Cigarette Use",2001,"GA",12.8,2017,2.5,-80.47,"Frequent","Georgia <br> Year Range 2001 - 2017 <br> Value Change 12.8 to 2.5"
"Male","Georgia","Smokeless Tobacco Use",2001,"GA",16.3,2017,15.1,-7.36,"Current","Georgia <br> Year Range 2001 - 2017 <br> Value Change 16.3 to 15.1"
"Male","Georgia","Smokeless Tobacco Use",2001,"GA",37.2,2017,22.9,-38.44,"Ever","Georgia <br> Year Range 2001 - 2017 <br> Value Change 37.2 to 22.9"
"Male","Georgia","Smokeless Tobacco Use",2001,"GA",5.3,2017,8.6,62.26,"Frequent","Georgia <br> Year Range 2001 - 2017 <br> Value Change 5.3 to 8.6"
"Male","Hawaii","Cigarette Use",2000,"HI",23.4,2017,6.2,-73.5,"Current","Hawaii <br> Year Range 2000 - 2017 <br> Value Change 23.4 to 6.2"
"Male","Hawaii","Cigarette Use",2000,"HI",60.1,2017,21.6,-64.06,"Ever","Hawaii <br> Year Range 2000 - 2017 <br> Value Change 60.1 to 21.6"
"Male","Hawaii","Cigarette Use",2000,"HI",9.4,2017,1.8,-80.85,"Frequent","Hawaii <br> Year Range 2000 - 2017 <br> Value Change 9.4 to 1.8"
"Male","Hawaii","Smokeless Tobacco Use",2000,"HI",4.6,2017,4.5,-2.17,"Current","Hawaii <br> Year Range 2000 - 2017 <br> Value Change 4.6 to 4.5"
"Male","Hawaii","Smokeless Tobacco Use",2000,"HI",15.7,2015,7.8,-50.32,"Ever","Hawaii <br> Year Range 2000 - 2015 <br> Value Change 15.7 to 7.8"
"Male","Hawaii","Smokeless Tobacco Use",2000,"HI",1.4,2017,1.7,21.43,"Frequent","Hawaii <br> Year Range 2000 - 2017 <br> Value Change 1.4 to 1.7"
"Male","Illinois","Cigarette Use",2002,"IL",26.5,2015,9.4,-64.53,"Current","Illinois <br> Year Range 2002 - 2015 <br> Value Change 26.5 to 9.4"
"Male","Illinois","Cigarette Use",2002,"IL",56.2,2015,32.7,-41.81,"Ever","Illinois <br> Year Range 2002 - 2015 <br> Value Change 56.2 to 32.7"
"Male","Illinois","Cigarette Use",2002,"IL",11.3,2015,2.7,-76.11,"Frequent","Illinois <br> Year Range 2002 - 2015 <br> Value Change 11.3 to 2.7"
"Male","Illinois","Smokeless Tobacco Use",2002,"IL",8.4,2015,8.5,1.19,"Current","Illinois <br> Year Range 2002 - 2015 <br> Value Change 8.4 to 8.5"
"Male","Illinois","Smokeless Tobacco Use",2002,"IL",19.8,2015,19.9,0.51,"Ever","Illinois <br> Year Range 2002 - 2015 <br> Value Change 19.8 to 19.9"
"Male","Illinois","Smokeless Tobacco Use",2002,"IL",2,2015,3.4,70,"Frequent","Illinois <br> Year Range 2002 - 2015 <br> Value Change 2 to 3.4"
"Male","Indiana","Cigarette Use",2000,"IN",32.8,2013,14.8,-54.88,"Current","Indiana <br> Year Range 2000 - 2013 <br> Value Change 32.8 to 14.8"
"Male","Indiana","Cigarette Use",2000,"IN",67.8,2013,41.7,-38.5,"Ever","Indiana <br> Year Range 2000 - 2013 <br> Value Change 67.8 to 41.7"
"Male","Indiana","Cigarette Use",2000,"IN",18.1,2013,6.7,-62.98,"Frequent","Indiana <br> Year Range 2000 - 2013 <br> Value Change 18.1 to 6.7"
"Male","Indiana","Smokeless Tobacco Use",2000,"IN",12.2,2013,11.2,-8.2,"Current","Indiana <br> Year Range 2000 - 2013 <br> Value Change 12.2 to 11.2"
"Male","Indiana","Smokeless Tobacco Use",2000,"IN",31.8,2013,24.6,-22.64,"Ever","Indiana <br> Year Range 2000 - 2013 <br> Value Change 31.8 to 24.6"
"Male","Indiana","Smokeless Tobacco Use",2000,"IN",5,2013,3.5,-30,"Frequent","Indiana <br> Year Range 2000 - 2013 <br> Value Change 5 to 3.5"
"Male","Iowa","Cigarette Use",2000,"IA",34.2,2009,20.2,-40.94,"Current","Iowa <br> Year Range 2000 - 2009 <br> Value Change 34.2 to 20.2"
"Male","Iowa","Cigarette Use",2000,"IA",66.1,2009,42.3,-36.01,"Ever","Iowa <br> Year Range 2000 - 2009 <br> Value Change 66.1 to 42.3"
"Male","Iowa","Cigarette Use",2000,"IA",12.8,2009,10.3,-19.53,"Frequent","Iowa <br> Year Range 2000 - 2009 <br> Value Change 12.8 to 10.3"
"Male","Iowa","Smokeless Tobacco Use",2000,"IA",18.1,2009,16,-11.6,"Current","Iowa <br> Year Range 2000 - 2009 <br> Value Change 18.1 to 16"
"Male","Iowa","Smokeless Tobacco Use",2000,"IA",41.5,2009,29.9,-27.95,"Ever","Iowa <br> Year Range 2000 - 2009 <br> Value Change 41.5 to 29.9"
"Male","Iowa","Smokeless Tobacco Use",2000,"IA",6.3,2009,6.3,0,"Frequent","Iowa <br> Year Range 2000 - 2009 <br> Value Change 6.3 to 6.3"
"Male","Kansas","Cigarette Use",2000,"KS",24.7,2009,16.5,-33.2,"Current","Kansas <br> Year Range 2000 - 2009 <br> Value Change 24.7 to 16.5"
"Male","Kansas","Cigarette Use",2000,"KS",60.7,2009,39.5,-34.93,"Ever","Kansas <br> Year Range 2000 - 2009 <br> Value Change 60.7 to 39.5"
"Male","Kansas","Cigarette Use",2000,"KS",11.3,2009,5.8,-48.67,"Frequent","Kansas <br> Year Range 2000 - 2009 <br> Value Change 11.3 to 5.8"
"Male","Kansas","Smokeless Tobacco Use",2000,"KS",15.2,2009,15.5,1.97,"Current","Kansas <br> Year Range 2000 - 2009 <br> Value Change 15.2 to 15.5"
"Male","Kansas","Smokeless Tobacco Use",2000,"KS",37.5,2009,29.3,-21.87,"Ever","Kansas <br> Year Range 2000 - 2009 <br> Value Change 37.5 to 29.3"
"Male","Kansas","Smokeless Tobacco Use",2000,"KS",5.7,2009,6.1,7.02,"Frequent","Kansas <br> Year Range 2000 - 2009 <br> Value Change 5.7 to 6.1"
"Male","Kentucky","Cigarette Use",2000,"KY",35.6,2010,27.6,-22.47,"Current","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 35.6 to 27.6"
"Male","Kentucky","Cigarette Use",2000,"KY",74.5,2010,54.1,-27.38,"Ever","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 74.5 to 54.1"
"Male","Kentucky","Cigarette Use",2000,"KY",19.5,2010,13.8,-29.23,"Frequent","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 19.5 to 13.8"
"Male","Kentucky","Smokeless Tobacco Use",2000,"KY",23,2010,28.4,23.48,"Current","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 23 to 28.4"
"Male","Kentucky","Smokeless Tobacco Use",2000,"KY",50.8,2010,47.8,-5.91,"Ever","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 50.8 to 47.8"
"Male","Kentucky","Smokeless Tobacco Use",2000,"KY",9.1,2010,14.1,54.95,"Frequent","Kentucky <br> Year Range 2000 - 2010 <br> Value Change 9.1 to 14.1"
"Male","Louisiana","Cigarette Use",2008,"LA",20.3,2017,14.5,-28.57,"Current","Louisiana <br> Year Range 2008 - 2017 <br> Value Change 20.3 to 14.5"
"Male","Louisiana","Cigarette Use",2008,"LA",51.8,2017,38.6,-25.48,"Ever","Louisiana <br> Year Range 2008 - 2017 <br> Value Change 51.8 to 38.6"
"Male","Louisiana","Cigarette Use",2008,"LA",7.4,2017,4.7,-36.49,"Frequent","Louisiana <br> Year Range 2008 - 2017 <br> Value Change 7.4 to 4.7"
"Male","Louisiana","Smokeless Tobacco Use",2008,"LA",15.9,2017,18,13.21,"Current","Louisiana <br> Year Range 2008 - 2017 <br> Value Change 15.9 to 18"
"Male","Louisiana","Smokeless Tobacco Use",2008,"LA",28.4,2017,31.8,11.97,"Ever","Louisiana <br> Year Range 2008 - 2017 <br> Value Change 28.4 to 31.8"
"Male","Louisiana","Smokeless Tobacco Use",2008,"LA",6.5,2017,7.2,10.77,"Frequent","Louisiana <br> Year Range 2008 - 2017 <br> Value Change 6.5 to 7.2"
"Male","Minnesota","Cigarette Use",2000,"MN",32,2017,10.1,-68.44,"Current","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 32 to 10.1"
"Male","Minnesota","Cigarette Use",2000,"MN",65.5,2017,28.8,-56.03,"Ever","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 65.5 to 28.8"
"Male","Minnesota","Cigarette Use",2000,"MN",17.1,2017,3.6,-78.95,"Frequent","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 17.1 to 3.6"
"Male","Minnesota","Smokeless Tobacco Use",2000,"MN",17.6,2017,9.9,-43.75,"Current","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 17.6 to 9.9"
"Male","Minnesota","Smokeless Tobacco Use",2000,"MN",41.2,2017,19,-53.88,"Ever","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 41.2 to 19"
"Male","Minnesota","Smokeless Tobacco Use",2000,"MN",5.7,2017,3.6,-36.84,"Frequent","Minnesota <br> Year Range 2000 - 2017 <br> Value Change 5.7 to 3.6"
"Male","Mississippi","Cigarette Use",1999,"MS",34.4,2017,8.2,-76.16,"Current","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 34.4 to 8.2"
"Male","Mississippi","Cigarette Use",1999,"MS",80.9,2017,32.7,-59.58,"Ever","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 80.9 to 32.7"
"Male","Mississippi","Cigarette Use",1999,"MS",16.1,2017,1.8,-88.82,"Frequent","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 16.1 to 1.8"
"Male","Mississippi","Smokeless Tobacco Use",1999,"MS",18.2,2017,10.2,-43.96,"Current","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 18.2 to 10.2"
"Male","Mississippi","Smokeless Tobacco Use",1999,"MS",42.3,2017,21.2,-49.88,"Ever","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 42.3 to 21.2"
"Male","Mississippi","Smokeless Tobacco Use",1999,"MS",6.4,2017,4.6,-28.13,"Frequent","Mississippi <br> Year Range 1999 - 2017 <br> Value Change 6.4 to 4.6"
"Male","Missouri","Cigarette Use",2003,"MO",24.4,2011,19.7,-19.26,"Current","Missouri <br> Year Range 2003 - 2011 <br> Value Change 24.4 to 19.7"
"Male","Missouri","Cigarette Use",2003,"MO",63.1,2011,43.3,-31.38,"Ever","Missouri <br> Year Range 2003 - 2011 <br> Value Change 63.1 to 43.3"
"Male","Missouri","Cigarette Use",2003,"MO",12.5,2011,8.9,-28.8,"Frequent","Missouri <br> Year Range 2003 - 2011 <br> Value Change 12.5 to 8.9"
"Male","Missouri","Smokeless Tobacco Use",2003,"MO",9.1,2011,17.8,95.6,"Current","Missouri <br> Year Range 2003 - 2011 <br> Value Change 9.1 to 17.8"
"Male","Missouri","Smokeless Tobacco Use",2003,"MO",30.2,2011,31.2,3.31,"Ever","Missouri <br> Year Range 2003 - 2011 <br> Value Change 30.2 to 31.2"
"Male","Missouri","Smokeless Tobacco Use",2003,"MO",1.4,2011,8.4,500,"Frequent","Missouri <br> Year Range 2003 - 2011 <br> Value Change 1.4 to 8.4"
"Male","Nebraska","Cigarette Use",2000,"NE",27.1,2017,8.1,-70.11,"Current","Nebraska <br> Year Range 2000 - 2017 <br> Value Change 27.1 to 8.1"
"Male","Nebraska","Cigarette Use",2000,"NE",63,2017,26.5,-57.94,"Ever","Nebraska <br> Year Range 2000 - 2017 <br> Value Change 63 to 26.5"
"Male","Nebraska","Cigarette Use",2000,"NE",14.2,2017,2.9,-79.58,"Frequent","Nebraska <br> Year Range 2000 - 2017 <br> Value Change 14.2 to 2.9"
"Male","Nebraska","Smokeless Tobacco Use",2000,"NE",18,2017,9,-50,"Current","Nebraska <br> Year Range 2000 - 2017 <br> Value Change 18 to 9"
"Male","Nebraska","Smokeless Tobacco Use",2000,"NE",39.3,2017,17.4,-55.73,"Ever","Nebraska <br> Year Range 2000 - 2017 <br> Value Change 39.3 to 17.4"
"Male","Nebraska","Smokeless Tobacco Use",2000,"NE",5.1,2017,2.8,-45.1,"Frequent","Nebraska <br> Year Range 2000 - 2017 <br> Value Change 5.1 to 2.8"
"Male","New Hampshire","Cigarette Use",2001,"NH",26.2,2011,19.1,-27.1,"Current","New Hampshire <br> Year Range 2001 - 2011 <br> Value Change 26.2 to 19.1"
"Male","New Hampshire","Cigarette Use",2001,"NH",58.9,2011,39,-33.79,"Ever","New Hampshire <br> Year Range 2001 - 2011 <br> Value Change 58.9 to 39"
"Male","New Hampshire","Cigarette Use",2001,"NH",12.6,2011,10.3,-18.25,"Frequent","New Hampshire <br> Year Range 2001 - 2011 <br> Value Change 12.6 to 10.3"
"Male","New Hampshire","Smokeless Tobacco Use",2001,"NH",7.8,2011,10.6,35.9,"Current","New Hampshire <br> Year Range 2001 - 2011 <br> Value Change 7.8 to 10.6"
"Male","New Hampshire","Smokeless Tobacco Use",2001,"NH",24,2011,26.6,10.83,"Ever","New Hampshire <br> Year Range 2001 - 2011 <br> Value Change 24 to 26.6"
"Male","New Hampshire","Smokeless Tobacco Use",2001,"NH",1.3,2011,3.6,176.92,"Frequent","New Hampshire <br> Year Range 2001 - 2011 <br> Value Change 1.3 to 3.6"
"Male","New Jersey","Cigarette Use",1999,"NJ",26.4,2017,5.8,-78.03,"Current","New Jersey <br> Year Range 1999 - 2017 <br> Value Change 26.4 to 5.8"
"Male","New Jersey","Cigarette Use",1999,"NJ",63.2,2017,18.2,-71.2,"Ever","New Jersey <br> Year Range 1999 - 2017 <br> Value Change 63.2 to 18.2"
"Male","New Jersey","Cigarette Use",1999,"NJ",14.1,2017,1.1,-92.2,"Frequent","New Jersey <br> Year Range 1999 - 2017 <br> Value Change 14.1 to 1.1"
"Male","New Jersey","Smokeless Tobacco Use",1999,"NJ",15.6,2017,5.1,-67.31,"Current","New Jersey <br> Year Range 1999 - 2017 <br> Value Change 15.6 to 5.1"
"Male","New Jersey","Smokeless Tobacco Use",1999,"NJ",23.9,2017,10.7,-55.23,"Ever","New Jersey <br> Year Range 1999 - 2017 <br> Value Change 23.9 to 10.7"
"Male","New Jersey","Smokeless Tobacco Use",1999,"NJ",2,2017,1.1,-45,"Frequent","New Jersey <br> Year Range 1999 - 2017 <br> Value Change 2 to 1.1"
"Male","North Carolina","Cigarette Use",1999,"NC",33.4,2017,9.9,-70.36,"Current","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 33.4 to 9.9"
"Male","North Carolina","Cigarette Use",1999,"NC",70,2017,28.6,-59.14,"Ever","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 70 to 28.6"
"Male","North Carolina","Cigarette Use",1999,"NC",16.3,2017,2.3,-85.89,"Frequent","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 16.3 to 2.3"
"Male","North Carolina","Smokeless Tobacco Use",1999,"NC",14,2017,10.4,-25.71,"Current","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 14 to 10.4"
"Male","North Carolina","Smokeless Tobacco Use",1999,"NC",32.9,2017,20.7,-37.08,"Ever","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 32.9 to 20.7"
"Male","North Carolina","Smokeless Tobacco Use",1999,"NC",3.8,2017,4.2,10.53,"Frequent","North Carolina <br> Year Range 1999 - 2017 <br> Value Change 3.8 to 4.2"
"Male","North Dakota","Cigarette Use",2003,"ND",25.9,2017,8.4,-67.57,"Current","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 25.9 to 8.4"
"Male","North Dakota","Cigarette Use",2003,"ND",60,2017,31.1,-48.17,"Ever","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 60 to 31.1"
"Male","North Dakota","Cigarette Use",2003,"ND",11.2,2017,1.9,-83.04,"Frequent","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 11.2 to 1.9"
"Male","North Dakota","Smokeless Tobacco Use",2003,"ND",17.7,2017,11.7,-33.9,"Current","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 17.7 to 11.7"
"Male","North Dakota","Smokeless Tobacco Use",2003,"ND",39.5,2017,24.9,-36.96,"Ever","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 39.5 to 24.9"
"Male","North Dakota","Smokeless Tobacco Use",2003,"ND",5.7,2017,4.8,-15.79,"Frequent","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 5.7 to 4.8"
"Male","Ohio","Cigarette Use",2000,"OH",33.7,2017,10.5,-68.84,"Current","Ohio <br> Year Range 2000 - 2017 <br> Value Change 33.7 to 10.5"
"Male","Ohio","Cigarette Use",2000,"OH",70.4,2017,27.3,-61.22,"Ever","Ohio <br> Year Range 2000 - 2017 <br> Value Change 70.4 to 27.3"
"Male","Ohio","Cigarette Use",2000,"OH",20.1,2017,3.7,-81.59,"Frequent","Ohio <br> Year Range 2000 - 2017 <br> Value Change 20.1 to 3.7"
"Male","Ohio","Smokeless Tobacco Use",2000,"OH",15.3,2017,8,-47.71,"Current","Ohio <br> Year Range 2000 - 2017 <br> Value Change 15.3 to 8"
"Male","Ohio","Smokeless Tobacco Use",2000,"OH",40.7,2017,16.3,-59.95,"Ever","Ohio <br> Year Range 2000 - 2017 <br> Value Change 40.7 to 16.3"
"Male","Ohio","Smokeless Tobacco Use",2000,"OH",5.7,2017,2.9,-49.12,"Frequent","Ohio <br> Year Range 2000 - 2017 <br> Value Change 5.7 to 2.9"
"Male","Oklahoma","Cigarette Use",1999,"OK",31.8,2011,18.7,-41.19,"Current","Oklahoma <br> Year Range 1999 - 2011 <br> Value Change 31.8 to 18.7"
"Male","Oklahoma","Cigarette Use",1999,"OK",71,2011,55.3,-22.11,"Ever","Oklahoma <br> Year Range 1999 - 2011 <br> Value Change 71 to 55.3"
"Male","Oklahoma","Cigarette Use",1999,"OK",16.1,2011,8.6,-46.58,"Frequent","Oklahoma <br> Year Range 1999 - 2011 <br> Value Change 16.1 to 8.6"
"Male","Oklahoma","Smokeless Tobacco Use",1999,"OK",23.2,2011,18.4,-20.69,"Current","Oklahoma <br> Year Range 1999 - 2011 <br> Value Change 23.2 to 18.4"
"Male","Oklahoma","Smokeless Tobacco Use",1999,"OK",50.2,2011,33.3,-33.67,"Ever","Oklahoma <br> Year Range 1999 - 2011 <br> Value Change 50.2 to 33.3"
"Male","Oklahoma","Smokeless Tobacco Use",1999,"OK",10.3,2011,9,-12.62,"Frequent","Oklahoma <br> Year Range 1999 - 2011 <br> Value Change 10.3 to 9"
"Male","Pennsylvania","Cigarette Use",2001,"PA",26.9,2015,11.1,-58.74,"Current","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 26.9 to 11.1"
