YEAR,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,Response,Data_Value,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Education
2005,GA,Georgia,Cigarette Use,Smoking Status,Frequent,10.8,1.7,7.5,14.1,843.0,Male,High School
2005,GA,Georgia,Cigarette Use,Smoking Status,Current,16.5,1.8,13.0,20.1,895.0,Female,High School
2005,GA,Georgia,Cigarette Use,Smoking Status,Ever,48.3,2.8,42.7,53.8,885.0,Female,High School
2005,GA,Georgia,Cigarette Use,Smoking Status,Frequent,7.4,1.3,4.9,10.0,895.0,Female,High School
2005,GA,Georgia,Smokeless Tobacco Use,User Status,Current,7.1,1.2,4.7,9.5,1762.0,Overall,High School
2005,GA,Georgia,Smokeless Tobacco Use,User Status,Ever,18.5,1.7,15.2,21.9,1699.0,Overall,High School
2005,GA,Georgia,Smokeless Tobacco Use,User Status,Frequent,2.0,0.6,0.8,3.2,1762.0,Overall,High School
2005,GA,Georgia,Smokeless Tobacco Use,User Status,Current,12.2,2.2,7.9,16.4,850.0,Male,High School
2005,GA,Georgia,Smokeless Tobacco Use,User Status,Ever,28.4,2.9,22.7,34.1,816.0,Male,High School
2005,GA,Georgia,Smokeless Tobacco Use,User Status,Frequent,3.7,1.2,1.4,6.0,850.0,Male,High School
2005,GA,Georgia,Smokeless Tobacco Use,User Status,Current,1.9,0.6,0.8,3.0,905.0,Female,High School
2005,GA,Georgia,Smokeless Tobacco Use,User Status,Ever,8.6,1.0,6.7,10.5,879.0,Female,High School
2005,GA,Georgia,Smokeless Tobacco Use,User Status,Frequent,0.3,0.1,0.2,0.4,905.0,Female,High School
2005,HI,Hawaii,Cessation,Want to Quit,,66.9,4.8,57.5,76.4,122.0,Overall,High School
2005,HI,Hawaii,Cessation,Want to Quit,,65.2,7.4,50.7,79.6,50.0,Male,High School
2005,HI,Hawaii,Cessation,Want to Quit,,68.2,5.0,58.4,78.1,71.0,Female,High School
2005,HI,Hawaii,Cessation,Quit Attempt,,69.0,4.9,59.4,78.5,153.0,Overall,High School
2005,HI,Hawaii,Cessation,Quit Attempt,,61.0,8.7,43.9,78.0,59.0,Male,High School
2005,HI,Hawaii,Cessation,Quit Attempt,,74.6,4.9,65.0,84.2,92.0,Female,High School
2005,HI,Hawaii,Cigarette Use,Smoking Status,Current,12.6,0.9,10.8,14.3,1486.0,Overall,High School
2005,HI,Hawaii,Cigarette Use,Smoking Status,Ever,43.5,2.1,39.4,47.7,1451.0,Overall,High School
2005,HI,Hawaii,Cigarette Use,Smoking Status,Frequent,3.9,0.5,2.9,4.8,1486.0,Overall,High School
2005,HI,Hawaii,Cigarette Use,Smoking Status,Current,10.9,1.4,8.1,13.7,705.0,Male,High School
2005,HI,Hawaii,Cigarette Use,Smoking Status,Ever,40.7,2.1,36.6,44.7,680.0,Male,High School
2005,HI,Hawaii,Cigarette Use,Smoking Status,Frequent,3.9,0.8,2.3,5.5,705.0,Male,High School
2005,HI,Hawaii,Cigarette Use,Smoking Status,Current,14.2,1.7,11.0,17.5,777.0,Female,High School
2005,HI,Hawaii,Cigarette Use,Smoking Status,Ever,46.4,3.2,40.1,52.7,766.0,Female,High School
2005,HI,Hawaii,Cigarette Use,Smoking Status,Frequent,3.7,0.7,2.3,5.0,777.0,Female,High School
2005,HI,Hawaii,Smokeless Tobacco Use,User Status,Current,2.1,0.3,1.4,2.7,1521.0,Overall,High School
2005,HI,Hawaii,Smokeless Tobacco Use,User Status,Ever,10.1,1.4,7.3,12.9,1481.0,Overall,High School
2005,HI,Hawaii,Smokeless Tobacco Use,User Status,Frequent,0.5,0.2,0.1,0.9,1521.0,Overall,High School
2005,HI,Hawaii,Smokeless Tobacco Use,User Status,Current,2.6,0.6,1.5,3.7,728.0,Male,High School
2005,HI,Hawaii,Smokeless Tobacco Use,User Status,Ever,11.8,1.9,8.1,15.5,701.0,Male,High School
2005,HI,Hawaii,Smokeless Tobacco Use,User Status,Frequent,0.7,0.3,0.0,1.4,728.0,Male,High School
2005,HI,Hawaii,Smokeless Tobacco Use,User Status,Current,1.4,0.3,0.8,2.0,788.0,Female,High School
2005,HI,Hawaii,Smokeless Tobacco Use,User Status,Ever,8.3,1.3,5.7,10.9,776.0,Female,High School
2005,HI,Hawaii,Smokeless Tobacco Use,User Status,Frequent,0.3,0.2,0.0,0.7,788.0,Female,High School
2005,IL,Illinois,Cessation,Want to Quit,,50.6,7.4,36.1,65.2,243.0,Overall,High School
2005,IL,Illinois,Cessation,Want to Quit,,41.8,7.5,27.1,56.4,120.0,Male,High School
2005,IL,Illinois,Cessation,Want to Quit,,58.2,8.5,41.5,74.8,121.0,Female,High School
2005,IL,Illinois,Cessation,Quit Attempt,,49.7,2.5,44.8,54.6,284.0,Overall,High School
2005,IL,Illinois,Cessation,Quit Attempt,,45.5,2.7,40.3,50.7,144.0,Male,High School
2005,IL,Illinois,Cessation,Quit Attempt,,53.6,4.6,44.5,62.6,139.0,Female,High School
2005,IL,Illinois,Cigarette Use,Smoking Status,Current,24.8,1.7,21.5,28.2,1319.0,Overall,High School
2005,IL,Illinois,Cigarette Use,Smoking Status,Ever,58.4,3.2,52.1,64.7,1282.0,Overall,High School
2005,IL,Illinois,Cigarette Use,Smoking Status,Frequent,10.8,0.9,9.1,12.6,1319.0,Overall,High School
2005,IL,Illinois,Cigarette Use,Smoking Status,Current,22.8,1.9,19.0,26.6,667.0,Male,High School
2005,IL,Illinois,Cigarette Use,Smoking Status,Ever,59.0,2.6,54.0,64.1,647.0,Male,High School
2005,IL,Illinois,Cigarette Use,Smoking Status,Frequent,11.2,0.9,9.4,13.0,667.0,Male,High School
2005,IL,Illinois,Cigarette Use,Smoking Status,Current,26.8,2.2,22.5,31.2,645.0,Female,High School
2005,IL,Illinois,Cigarette Use,Smoking Status,Ever,57.6,4.5,48.7,66.5,630.0,Female,High School
2005,IL,Illinois,Cigarette Use,Smoking Status,Frequent,10.4,1.4,7.8,13.1,645.0,Female,High School
2005,IL,Illinois,Smokeless Tobacco Use,User Status,Current,7.6,1.3,5.0,10.2,1330.0,Overall,High School
2005,IL,Illinois,Smokeless Tobacco Use,User Status,Ever,16.6,2.0,12.8,20.5,1292.0,Overall,High School
2005,IL,Illinois,Smokeless Tobacco Use,User Status,Frequent,2.1,0.9,0.4,3.8,1330.0,Overall,High School
2005,IL,Illinois,Smokeless Tobacco Use,User Status,Current,11.9,2.5,6.9,16.8,669.0,Male,High School
2005,IL,Illinois,Smokeless Tobacco Use,User Status,Ever,23.2,3.0,17.2,29.1,643.0,Male,High School
2005,IL,Illinois,Smokeless Tobacco Use,User Status,Frequent,4.1,1.7,0.8,7.5,669.0,Male,High School
2005,IL,Illinois,Smokeless Tobacco Use,User Status,Current,3.0,1.2,0.7,5.3,654.0,Female,High School
2005,IL,Illinois,Smokeless Tobacco Use,User Status,Ever,10.0,1.3,7.4,12.6,644.0,Female,High School
2005,IL,Illinois,Smokeless Tobacco Use,User Status,Frequent,0.0,0.0,0.0,0.1,654.0,Female,High School
2005,MO,Missouri,Cessation,Want to Quit,,55.8,4.5,46.9,64.7,248.0,Overall,High School
2005,MO,Missouri,Cessation,Want to Quit,,47.8,6.7,34.7,60.9,124.0,Male,High School
2005,MO,Missouri,Cessation,Want to Quit,,63.5,5.4,52.9,74.1,123.0,Female,High School
2005,MO,Missouri,Cessation,Quit Attempt,,61.3,3.4,54.7,67.9,269.0,Overall,High School
2005,MO,Missouri,Cessation,Quit Attempt,,57.2,4.4,48.7,65.8,141.0,Male,High School
2005,MO,Missouri,Cessation,Quit Attempt,,65.6,4.1,57.6,73.7,127.0,Female,High School
2005,MO,Missouri,Cigarette Use,Smoking Status,Current,23.7,1.3,21.1,26.3,1436.0,Overall,High School
2005,MO,Missouri,Cigarette Use,Smoking Status,Ever,54.5,1.5,51.6,57.3,1408.0,Overall,High School
2005,MO,Missouri,Cigarette Use,Smoking Status,Frequent,12.5,1.0,10.5,14.4,1436.0,Overall,High School
2005,MO,Missouri,Cigarette Use,Smoking Status,Current,24.3,2.2,20.1,28.6,728.0,Male,High School
2005,MO,Missouri,Cigarette Use,Smoking Status,Ever,52.9,2.4,48.2,57.5,723.0,Male,High School
2005,MO,Missouri,Cigarette Use,Smoking Status,Frequent,12.6,1.6,9.5,15.7,728.0,Male,High School
2005,MO,Missouri,Cigarette Use,Smoking Status,Current,23.0,1.5,20.0,26.0,704.0,Female,High School
2005,MO,Missouri,Cigarette Use,Smoking Status,Ever,56.1,1.9,52.5,59.8,681.0,Female,High School
2005,MO,Missouri,Cigarette Use,Smoking Status,Frequent,12.4,1.1,10.2,14.6,704.0,Female,High School
2005,MO,Missouri,Smokeless Tobacco Use,User Status,Current,7.1,1.1,5.0,9.3,1470.0,Overall,High School
2005,MO,Missouri,Smokeless Tobacco Use,User Status,Ever,19.1,1.8,15.6,22.6,1404.0,Overall,High School
2005,MO,Missouri,Smokeless Tobacco Use,User Status,Frequent,2.7,0.6,1.6,3.9,1470.0,Overall,High School
2005,MO,Missouri,Smokeless Tobacco Use,User Status,Current,11.5,1.8,8.0,15.0,748.0,Male,High School
2005,MO,Missouri,Smokeless Tobacco Use,User Status,Ever,28.8,2.6,23.8,33.8,715.0,Male,High School
2005,MO,Missouri,Smokeless Tobacco Use,User Status,Frequent,4.6,1.0,2.6,6.7,748.0,Male,High School
2005,MO,Missouri,Smokeless Tobacco Use,User Status,Current,2.5,0.8,0.8,4.1,718.0,Female,High School
2005,MO,Missouri,Smokeless Tobacco Use,User Status,Ever,9.0,1.3,6.6,11.5,685.0,Female,High School
2005,MO,Missouri,Smokeless Tobacco Use,User Status,Frequent,0.8,0.5,0.0,1.8,718.0,Female,High School
2005,NC,North Carolina,Cessation,Want to Quit,,46.8,3.6,39.8,53.8,530.0,Overall,High School
2005,NC,North Carolina,Cessation,Want to Quit,,44.8,5.8,33.5,56.1,250.0,Male,High School
2005,NC,North Carolina,Cessation,Want to Quit,,48.7,5.6,37.6,59.7,278.0,Female,High School
2005,NC,North Carolina,Cigarette Use,Smoking Status,Current,20.3,1.4,17.5,23.0,3021.0,Overall,High School
2005,NC,North Carolina,Cigarette Use,Smoking Status,Ever,54.3,2.6,49.3,59.3,2963.0,Overall,High School
2005,NC,North Carolina,Cigarette Use,Smoking Status,Frequent,9.0,0.9,7.2,10.9,3021.0,Overall,High School
2005,NC,North Carolina,Cigarette Use,Smoking Status,Current,20.7,1.9,16.9,24.4,1461.0,Male,High School
2005,NC,North Carolina,Cigarette Use,Smoking Status,Ever,54.5,2.4,49.8,59.2,1430.0,Male,High School
2005,NC,North Carolina,Cigarette Use,Smoking Status,Frequent,9.2,1.4,6.4,12.0,1461.0,Male,High School
2005,NC,North Carolina,Cigarette Use,Smoking Status,Current,19.8,1.8,16.2,23.3,1548.0,Female,High School
2005,NC,North Carolina,Cigarette Use,Smoking Status,Ever,54.0,3.5,47.3,60.8,1524.0,Female,High School
2005,NC,North Carolina,Cigarette Use,Smoking Status,Frequent,8.9,1.4,6.1,11.7,1548.0,Female,High School
2005,NC,North Carolina,Smokeless Tobacco Use,User Status,Current,9.2,1.3,6.5,11.8,3100.0,Overall,High School
2005,NC,North Carolina,Smokeless Tobacco Use,User Status,Ever,19.9,1.7,16.5,23.2,3008.0,Overall,High School
2005,NC,North Carolina,Smokeless Tobacco Use,User Status,Frequent,3.2,0.6,2.0,4.4,3100.0,Overall,High School
2005,NC,North Carolina,Smokeless Tobacco Use,User Status,Current,15.9,1.9,12.2,19.5,1500.0,Male,High School
2005,NC,North Carolina,Smokeless Tobacco Use,User Status,Ever,29.6,2.0,25.8,33.5,1456.0,Male,High School
2005,NC,North Carolina,Smokeless Tobacco Use,User Status,Frequent,5.4,1.0,3.4,7.4,1500.0,Male,High School
2005,NC,North Carolina,Smokeless Tobacco Use,User Status,Current,2.3,0.9,0.5,4.2,1591.0,Female,High School
2005,NC,North Carolina,Smokeless Tobacco Use,User Status,Ever,10.1,1.6,6.9,13.2,1545.0,Female,High School
2005,NC,North Carolina,Smokeless Tobacco Use,User Status,Frequent,1.0,0.7,0.0,2.4,1591.0,Female,High School
2005,ND,North Dakota,Cessation,Quit Attempt,,54.7,2.7,49.4,60.1,406.0,Overall,High School
2005,ND,North Dakota,Cessation,Quit Attempt,,49.7,3.4,43.0,56.3,204.0,Male,High School
2005,ND,North Dakota,Cessation,Quit Attempt,,60.2,4.0,52.4,68.0,200.0,Female,High School
2005,ND,North Dakota,Cigarette Use,Smoking Status,Current,27.5,1.7,24.1,30.9,1694.0,Overall,High School
2005,ND,North Dakota,Cigarette Use,Smoking Status,Ever,55.0,1.6,52.0,58.1,1702.0,Overall,High School
2005,ND,North Dakota,Cigarette Use,Smoking Status,Frequent,13.7,1.7,10.4,16.9,1694.0,Overall,High School
2005,ND,North Dakota,Cigarette Use,Smoking Status,Current,27.7,2.1,23.6,31.8,846.0,Male,High School
2005,ND,North Dakota,Cigarette Use,Smoking Status,Ever,55.1,1.9,51.3,58.8,861.0,Male,High School
2005,ND,North Dakota,Cigarette Use,Smoking Status,Frequent,13.8,1.9,10.1,17.4,846.0,Male,High School
2005,ND,North Dakota,Cigarette Use,Smoking Status,Current,27.4,2.4,22.8,32.0,837.0,Female,High School
2005,ND,North Dakota,Cigarette Use,Smoking Status,Ever,55.2,2.5,50.4,60.0,832.0,Female,High School
2005,ND,North Dakota,Cigarette Use,Smoking Status,Frequent,13.7,2.1,9.6,17.7,837.0,Female,High School
2005,ND,North Dakota,Smokeless Tobacco Use,User Status,Current,12.7,1.0,10.9,14.6,1723.0,Overall,High School
2005,ND,North Dakota,Smokeless Tobacco Use,User Status,Ever,29.4,1.7,25.9,32.8,1691.0,Overall,High School
2005,ND,North Dakota,Smokeless Tobacco Use,User Status,Frequent,4.5,0.6,3.4,5.7,1723.0,Overall,High School
2005,ND,North Dakota,Smokeless Tobacco Use,User Status,Current,21.2,1.7,17.9,24.5,866.0,Male,High School
2005,ND,North Dakota,Smokeless Tobacco Use,User Status,Ever,42.2,2.6,37.2,47.2,846.0,Male,High School
2005,ND,North Dakota,Smokeless Tobacco Use,User Status,Frequent,7.7,1.0,5.8,9.7,866.0,Male,High School
2005,ND,North Dakota,Smokeless Tobacco Use,User Status,Current,3.7,1.0,1.8,5.7,848.0,Female,High School
2005,ND,North Dakota,Smokeless Tobacco Use,User Status,Ever,16.0,2.1,11.9,20.1,835.0,Female,High School
2005,ND,North Dakota,Smokeless Tobacco Use,User Status,Frequent,1.1,0.5,0.0,2.1,848.0,Female,High School
2005,OK,Oklahoma,Cessation,Want to Quit,,49.5,3.7,42.3,56.8,257.0,Overall,High School
2005,OK,Oklahoma,Cessation,Want to Quit,,42.7,5.8,31.3,54.1,122.0,Male,High School
2005,OK,Oklahoma,Cessation,Want to Quit,,55.4,5.7,44.1,66.6,134.0,Female,High School
2005,OK,Oklahoma,Cessation,Quit Attempt,,50.3,3.3,43.8,56.7,287.0,Overall,High School
2005,OK,Oklahoma,Cessation,Quit Attempt,,43.2,4.9,33.5,52.9,140.0,Male,High School
2005,OK,Oklahoma,Cessation,Quit Attempt,,57.6,6.4,45.1,70.1,146.0,Female,High School
2005,OK,Oklahoma,Cigarette Use,Smoking Status,Current,22.8,2.9,17.0,28.6,1360.0,Overall,High School
2005,OK,Oklahoma,Cigarette Use,Smoking Status,Ever,56.9,4.6,47.9,66.0,1363.0,Overall,High School
2005,OK,Oklahoma,Cigarette Use,Smoking Status,Frequent,10.0,1.8,6.5,13.5,1360.0,Overall,High School
2005,OK,Oklahoma,Cigarette Use,Smoking Status,Current,22.7,3.9,15.0,30.4,702.0,Male,High School
2005,OK,Oklahoma,Cigarette Use,Smoking Status,Ever,58.5,4.8,49.0,67.9,702.0,Male,High School
2005,OK,Oklahoma,Cigarette Use,Smoking Status,Frequent,10.4,2.0,6.6,14.3,702.0,Male,High School
2005,OK,Oklahoma,Cigarette Use,Smoking Status,Current,22.5,2.6,17.5,27.5,651.0,Female,High School
2005,OK,Oklahoma,Cigarette Use,Smoking Status,Ever,55.2,4.8,45.7,64.7,655.0,Female,High School
2005,OK,Oklahoma,Cigarette Use,Smoking Status,Frequent,9.6,1.9,5.9,13.3,651.0,Female,High School
2005,OK,Oklahoma,Smokeless Tobacco Use,User Status,Current,12.1,1.5,9.2,15.0,1387.0,Overall,High School
2005,OK,Oklahoma,Smokeless Tobacco Use,User Status,Ever,25.3,3.1,19.3,31.3,1378.0,Overall,High School
2005,OK,Oklahoma,Smokeless Tobacco Use,User Status,Frequent,5.8,1.0,3.9,7.8,1387.0,Overall,High School
2005,OK,Oklahoma,Smokeless Tobacco Use,User Status,Current,20.3,2.7,15.0,25.7,718.0,Male,High School
2005,OK,Oklahoma,Smokeless Tobacco Use,User Status,Ever,36.9,4.6,28.0,45.9,711.0,Male,High School
2005,OK,Oklahoma,Smokeless Tobacco Use,User Status,Frequent,10.1,1.5,7.1,13.1,718.0,Male,High School
2005,OK,Oklahoma,Smokeless Tobacco Use,User Status,Current,2.8,0.7,1.4,4.2,660.0,Female,High School
2005,OK,Oklahoma,Smokeless Tobacco Use,User Status,Ever,12.8,1.9,9.1,16.5,660.0,Female,High School
2005,OK,Oklahoma,Smokeless Tobacco Use,User Status,Frequent,1.0,0.6,0.0,2.2,660.0,Female,High School
2005,RI,Rhode Island,Cessation,Want to Quit,,54.6,3.5,47.7,61.5,286.0,Overall,High School
2005,RI,Rhode Island,Cessation,Want to Quit,,57.8,4.2,49.6,65.9,130.0,Male,High School
2005,RI,Rhode Island,Cessation,Want to Quit,,51.6,4.8,42.2,61.1,155.0,Female,High School
2005,RI,Rhode Island,Cessation,Quit Attempt,,54.6,2.0,50.7,58.6,325.0,Overall,High School
2005,RI,Rhode Island,Cessation,Quit Attempt,,55.7,4.5,46.8,64.6,160.0,Male,High School
2005,RI,Rhode Island,Cessation,Quit Attempt,,53.2,4.6,44.2,62.1,164.0,Female,High School
2005,RI,Rhode Island,Cigarette Use,Smoking Status,Current,18.5,1.8,15.1,21.9,2256.0,Overall,High School
2005,RI,Rhode Island,Cigarette Use,Smoking Status,Ever,48.5,1.8,45.0,52.0,2155.0,Overall,High School
2005,RI,Rhode Island,Cigarette Use,Smoking Status,Frequent,8.4,1.0,6.4,10.4,2256.0,Overall,High School
2005,RI,Rhode Island,Cigarette Use,Smoking Status,Current,17.4,1.8,13.8,20.9,1145.0,Male,High School
2005,RI,Rhode Island,Cigarette Use,Smoking Status,Ever,45.5,1.6,42.3,48.8,1081.0,Male,High School
2005,RI,Rhode Island,Cigarette Use,Smoking Status,Frequent,7.9,1.4,5.1,10.7,1145.0,Male,High School
2005,RI,Rhode Island,Cigarette Use,Smoking Status,Current,19.6,2.5,14.7,24.5,1101.0,Female,High School
2005,RI,Rhode Island,Cigarette Use,Smoking Status,Ever,51.5,2.9,45.9,57.2,1064.0,Female,High School
2005,RI,Rhode Island,Cigarette Use,Smoking Status,Frequent,8.7,1.4,6.0,11.5,1101.0,Female,High School
2005,RI,Rhode Island,Smokeless Tobacco Use,User Status,Current,3.4,0.5,2.4,4.4,2275.0,Overall,High School
2005,RI,Rhode Island,Smokeless Tobacco Use,User Status,Ever,12.5,0.8,10.9,14.1,2259.0,Overall,High School
2005,RI,Rhode Island,Smokeless Tobacco Use,User Status,Frequent,0.7,0.2,0.4,1.1,2275.0,Overall,High School
2005,RI,Rhode Island,Smokeless Tobacco Use,User Status,Current,5.5,0.8,3.9,7.2,1158.0,Male,High School
2005,RI,Rhode Island,Smokeless Tobacco Use,User Status,Ever,18.1,1.7,14.8,21.3,1147.0,Male,High School
2005,RI,Rhode Island,Smokeless Tobacco Use,User Status,Frequent,1.1,0.3,0.4,1.7,1158.0,Male,High School
2005,RI,Rhode Island,Smokeless Tobacco Use,User Status,Current,1.3,0.4,0.5,2.1,1105.0,Female,High School
2005,RI,Rhode Island,Smokeless Tobacco Use,User Status,Ever,6.8,0.7,5.3,8.2,1101.0,Female,High School
2005,RI,Rhode Island,Smokeless Tobacco Use,User Status,Frequent,0.3,0.1,0.1,0.6,1105.0,Female,High School
2005,SC,South Carolina,Cessation,Want to Quit,,39.2,3.9,31.5,47.0,197.0,Overall,High School
2005,SC,South Carolina,Cessation,Want to Quit,,34.3,5.0,24.4,44.2,99.0,Male,High School
2005,SC,South Carolina,Cessation,Want to Quit,,44.9,4.1,36.9,52.8,97.0,Female,High School
2005,SC,South Carolina,Cessation,Quit Attempt,,48.3,3.1,42.1,54.4,229.0,Overall,High School
2005,SC,South Carolina,Cessation,Quit Attempt,,40.9,4.3,32.4,49.4,116.0,Male,High School
2005,SC,South Carolina,Cessation,Quit Attempt,,56.7,4.0,48.9,64.6,111.0,Female,High School
2005,SC,South Carolina,Cigarette Use,Smoking Status,Current,24.4,2.0,20.5,28.2,1192.0,Overall,High School
2005,SC,South Carolina,Cigarette Use,Smoking Status,Ever,63.3,1.2,60.9,65.6,1175.0,Overall,High School
2005,SC,South Carolina,Cigarette Use,Smoking Status,Frequent,8.9,1.3,6.3,11.5,1192.0,Overall,High School
2005,SC,South Carolina,Cigarette Use,Smoking Status,Current,26.9,2.6,21.8,32.1,558.0,Male,High School
2005,SC,South Carolina,Cigarette Use,Smoking Status,Ever,65.1,1.8,61.5,68.7,557.0,Male,High School
2005,SC,South Carolina,Cigarette Use,Smoking Status,Frequent,9.8,1.7,6.5,13.0,558.0,Male,High School
2005,SC,South Carolina,Cigarette Use,Smoking Status,Current,21.7,2.6,16.6,26.7,629.0,Female,High School
2005,SC,South Carolina,Cigarette Use,Smoking Status,Ever,61.3,2.4,56.6,66.0,615.0,Female,High School
2005,SC,South Carolina,Cigarette Use,Smoking Status,Frequent,8.0,1.8,4.6,11.5,629.0,Female,High School
2005,SC,South Carolina,Smokeless Tobacco Use,User Status,Current,8.6,1.4,5.9,11.4,1241.0,Overall,High School
2005,SC,South Carolina,Smokeless Tobacco Use,User Status,Ever,21.2,2.3,16.6,25.7,1202.0,Overall,High School
2005,SC,South Carolina,Smokeless Tobacco Use,User Status,Frequent,1.9,0.6,0.8,3.0,1241.0,Overall,High School
2005,SC,South Carolina,Smokeless Tobacco Use,User Status,Current,15.1,2.4,10.5,19.7,580.0,Male,High School
2005,SC,South Carolina,Smokeless Tobacco Use,User Status,Ever,32.4,3.9,24.7,40.1,554.0,Male,High School
2005,SC,South Carolina,Smokeless Tobacco Use,User Status,Frequent,3.7,1.1,1.5,6.0,580.0,Male,High School
2005,SC,South Carolina,Smokeless Tobacco Use,User Status,Current,2.3,0.6,1.0,3.5,656.0,Female,High School
2005,SC,South Carolina,Smokeless Tobacco Use,User Status,Ever,10.5,1.5,7.5,13.5,646.0,Female,High School
2005,SC,South Carolina,Smokeless Tobacco Use,User Status,Frequent,0.0,0.0,0.0,0.0,656.0,Female,High School
2005,UT,Utah,Cessation,Want to Quit,,48.9,7.2,34.9,62.9,213.0,Overall,High School
2005,UT,Utah,Cessation,Want to Quit,,44.6,10.5,24.0,65.2,107.0,Male,High School
2005,UT,Utah,Cessation,Want to Quit,,57.4,7.2,43.4,71.5,105.0,Female,High School
2005,UT,Utah,Cessation,Quit Attempt,,49.6,8.5,32.9,66.3,257.0,Overall,High School
2005,UT,Utah,Cessation,Quit Attempt,,51.5,10.4,31.2,71.8,135.0,Male,High School
2005,UT,Utah,Cessation,Quit Attempt,,45.8,6.9,32.2,59.4,120.0,Female,High School
2005,UT,Utah,Cigarette Use,Smoking Status,Current,10.3,1.7,7.0,13.6,3244.0,Overall,High School
2005,UT,Utah,Cigarette Use,Smoking Status,Ever,28.0,2.7,22.8,33.2,3169.0,Overall,High School
2005,UT,Utah,Cigarette Use,Smoking Status,Frequent,4.0,1.1,1.7,6.2,3244.0,Overall,High School
2005,UT,Utah,Cigarette Use,Smoking Status,Current,13.1,3.6,6.0,20.3,1547.0,Male,High School
2005,UT,Utah,Cigarette Use,Smoking Status,Ever,32.7,3.6,25.7,39.7,1504.0,Male,High School
2005,UT,Utah,Cigarette Use,Smoking Status,Frequent,6.0,2.2,1.7,10.2,1547.0,Male,High School
2005,UT,Utah,Cigarette Use,Smoking Status,Current,7.4,1.0,5.4,9.4,1678.0,Female,High School
2005,UT,Utah,Cigarette Use,Smoking Status,Ever,22.9,2.0,18.9,26.9,1652.0,Female,High School
2005,UT,Utah,Cigarette Use,Smoking Status,Frequent,1.9,0.5,0.9,3.0,1678.0,Female,High School
2005,UT,Utah,Smokeless Tobacco Use,User Status,Current,4.7,1.4,2.0,7.4,3296.0,Overall,High School
2005,UT,Utah,Smokeless Tobacco Use,User Status,Ever,12.6,2.4,7.9,17.3,3279.0,Overall,High School
2005,UT,Utah,Smokeless Tobacco Use,User Status,Frequent,1.5,0.4,0.8,2.3,3296.0,Overall,High School
2005,UT,Utah,Smokeless Tobacco Use,User Status,Current,7.7,2.4,2.9,12.5,1564.0,Male,High School
2005,UT,Utah,Smokeless Tobacco Use,User Status,Ever,19.7,4.0,11.9,27.4,1562.0,Male,High School
2005,UT,Utah,Smokeless Tobacco Use,User Status,Frequent,2.3,0.5,1.4,3.3,1564.0,Male,High School
2005,UT,Utah,Smokeless Tobacco Use,User Status,Current,1.3,0.5,0.3,2.4,1717.0,Female,High School
2005,UT,Utah,Smokeless Tobacco Use,User Status,Ever,5.1,0.9,3.4,6.9,1703.0,Female,High School
2005,UT,Utah,Smokeless Tobacco Use,User Status,Frequent,0.7,0.4,0.0,1.5,1717.0,Female,High School
2005,WV,West Virginia,Cessation,Want to Quit,,55.0,4.2,46.9,63.1,280.0,Overall,High School
2005,WV,West Virginia,Cessation,Want to Quit,,49.9,5.2,39.6,60.1,126.0,Male,High School
2005,WV,West Virginia,Cessation,Want to Quit,,59.3,5.4,48.6,69.9,150.0,Female,High School
2005,WV,West Virginia,Cessation,Quit Attempt,,55.0,2.7,49.8,60.3,314.0,Overall,High School
2005,WV,West Virginia,Cessation,Quit Attempt,,44.8,4.3,36.4,53.2,138.0,Male,High School
2005,WV,West Virginia,Cessation,Quit Attempt,,64.2,5.1,54.3,74.2,171.0,Female,High School
2005,WV,West Virginia,Cigarette Use,Smoking Status,Current,27.8,2.0,24.0,31.7,1234.0,Overall,High School
2005,WV,West Virginia,Cigarette Use,Smoking Status,Ever,63.3,2.3,58.8,67.8,1201.0,Overall,High School
2005,WV,West Virginia,Cigarette Use,Smoking Status,Frequent,14.8,1.6,11.7,17.9,1234.0,Overall,High School
2005,WV,West Virginia,Cigarette Use,Smoking Status,Current,26.6,1.7,23.3,29.9,566.0,Male,High School
2005,WV,West Virginia,Cigarette Use,Smoking Status,Ever,62.1,3.4,55.5,68.7,549.0,Male,High School
2005,WV,West Virginia,Cigarette Use,Smoking Status,Frequent,13.3,1.8,9.7,16.8,566.0,Male,High School
2005,WV,West Virginia,Cigarette Use,Smoking Status,Current,28.9,2.8,23.5,34.3,653.0,Female,High School
2005,WV,West Virginia,Cigarette Use,Smoking Status,Ever,64.5,2.4,59.9,69.1,640.0,Female,High School
2005,WV,West Virginia,Cigarette Use,Smoking Status,Frequent,16.3,1.7,12.9,19.7,653.0,Female,High School
2005,WV,West Virginia,Smokeless Tobacco Use,User Status,Current,12.6,1.4,9.9,15.2,1226.0,Overall,High School
2005,WV,West Virginia,Smokeless Tobacco Use,User Status,Ever,27.3,1.7,24.0,30.7,1221.0,Overall,High School
2005,WV,West Virginia,Smokeless Tobacco Use,User Status,Frequent,5.9,1.0,3.8,7.9,1226.0,Overall,High School
2005,WV,West Virginia,Smokeless Tobacco Use,User Status,Current,22.0,2.1,17.9,26.1,559.0,Male,High School
2005,WV,West Virginia,Smokeless Tobacco Use,User Status,Ever,39.8,2.8,34.3,45.2,558.0,Male,High School
